0,4432,2928,1
0,6804,4239,3
0,2475,550,3
0,4109,5973,1
0,1027,6787,2
0,4690,2886,3
0,3119,1199,1
0,5845,5582,3
0,3723,5312,8
0,6465,1520,2
0,344,1936,11
0,353,5505,1
0,5879,5705,2
0,5984,3466,4
0,201,4848,4
0,371,585,9
0,358,6200,1
0,6722,5874,3
0,4371,291,1
0,4819,3295,1
0,6013,3524,2
0,4601,6609,2
0,6381,1118,1
0,4574,3996,1
0,6842,4852,1
0,2691,3875,6
0,3076,5797,1
0,4515,6414,1
0,5031,383,5
0,1639,6040,1
0,1588,1805,4
0,1326,2885,4
0,4122,4422,3
0,4824,2708,1
0,6381,4040,3
0,3861,3574,1
0,6128,5493,3
0,2587,2256,2
0,6414,3970,3
0,1263,6040,3
0,3675,2222,4
0,3999,2631,4
0,4816,4915,1
0,2834,6275,1
0,3304,1765,14
0,1851,5797,1
0,5454,6638,1
0,2583,3004,1
0,2912,1577,4
0,1538,4828,5
0,6083,6371,1
0,5476,6395,1
0,5558,5785,1
0,5576,2212,1
0,5800,3331,1
0,242,666,1
0,6834,3081,1
0,4983,861,1
0,3861,2864,4
0,3725,4685,1
0,4110,2055,3
0,585,4378,1
0,1017,3846,1
0,2111,5549,4
0,1631,4921,1
0,3723,845,4
0,2676,5344,1
0,201,4828,1
0,6862,4387,3
0,2088,3750,4
0,1379,4887,2
0,5755,104,3
0,1599,63,4
0,5017,2261,8
0,6568,1741,1
0,2979,1954,1
0,6627,3955,4
0,1656,2337,1
0,3874,5878,21
0,4942,2218,5
0,665,3943,1
0,6632,4151,8
0,5750,5934,1
0,3797,893,1
0,5499,1744,2
0,256,5919,5
0,2522,5283,1
0,837,3063,8
0,3882,3730,2
0,2583,3846,1
0,1480,3673,4
0,3597,1177,4
0,6934,5355,7
0,3459,4358,3
0,2490,5292,3
0,1059,3832,7
0,4051,741,3
0,4983,5500,1
0,389,5953,1
0,284,2902,6
0,2476,113,1
0,6851,1092,2
0,4395,5931,2
0,327,6040,2
0,3553,2711,7
0,1285,5026,3
0,3532,1363,2
0,1379,6554,2
0,5663,6324,7
0,5240,1286,1
0,559,104,1
0,6317,6238,1
0,1379,4185,4
0,1049,291,1
0,1191,2519,1
0,4983,3305,3
0,1960,2833,1
0,997,2682,1
0,4071,5980,6
0,5605,5717,2
0,1190,6381,7
0,4041,771,1
0,5344,3790,6
0,6804,6143,1
0,6862,1927,1
0,58,1740,6
0,6859,5297,6
0,3277,2091,3
0,6183,6658,5
0,3811,1251,3
0,1110,2004,11
0,256,4182,1
0,5476,5042,1
0,5963,662,2
0,3001,2810,2
0,5866,6776,4
0,6578,831,2
0,3371,3846,21
0,142,5142,2
0,3806,1095,1
0,3392,1248,4
0,2979,1765,1
0,904,564,1
0,349,3899,3
0,1851,928,1
0,6531,1658,1
0,3713,3004,14
0,831,1776,3
0,3775,2229,6
0,2546,6368,1
0,4673,3373,2
0,4484,1728,1
0,6974,112,3
0,3091,5725,6
0,5753,1165,5
0,4787,2014,2
0,2839,5623,2
0,3524,4502,3
0,353,2356,4
0,1431,1505,1
0,5110,794,1
0,368,1758,18
0,2559,443,4
0,2303,2390,2
0,5809,5013,1
0,561,3852,2
0,2503,1118,4
0,6941,4743,3
0,3013,4051,1
0,5640,3197,1
0,5031,4953,1
0,4592,5731,2
0,2017,1628,1
0,158,1091,7
0,6348,5679,8
0,3963,3811,4
0,3964,2272,3
0,2324,6849,1
0,6211,4143,3
0,2581,978,1
0,2916,4367,4
0,4234,1118,1
0,190,1921,1
0,590,1976,5
0,3735,3478,3
0,5547,2358,3
0,6235,1258,1
0,1577,5058,4
0,4630,1914,1
0,3084,6592,1
0,6627,353,3
0,6997,634,4
0,5123,2748,5
0,1577,4828,5
0,6161,6517,2
0,3932,853,4
0,1931,1963,3
0,6317,2110,3
0,407,1158,2
0,712,3029,8
0,5484,5127,2
0,6057,4235,7
0,1467,6708,4
0,1543,4852,8
0,3874,4515,12
0,5468,3495,1
0,3063,2747,4
0,6051,2604,1
0,6263,6504,1
0,3305,177,4
0,2517,353,4
0,3775,563,4
0,551,3640,1
0,1939,3538,2
0,351,675,1
0,4209,4624,4
0,4630,6708,7
0,1102,683,1
0,4508,3637,5
0,3574,4294,10
0,6663,6248,1
0,5695,4833,3
0,293,941,1
0,2511,585,3
0,3678,670,1
0,3262,4358,1
0,2420,3348,3
0,6272,1946,1
0,6456,2949,1
0,5837,4430,1
0,2708,6234,2
0,930,2449,1
0,3725,6151,1
0,6141,1921,2
0,1811,1633,1
0,2997,5953,1
0,1560,4782,1
0,265,837,1
0,2885,4935,6
0,3904,5088,11
0,6016,6557,1
0,6283,1631,4
0,545,1118,7
0,3775,6157,9
0,1656,6645,5
0,2329,6658,1
0,6317,674,1
0,2713,5370,3
0,6324,5004,3
0,663,5449,1
0,4052,1923,5
0,2591,2430,2
0,1650,636,3
0,3029,2700,6
0,4867,6103,6
0,897,4123,1
0,4646,5931,1
0,4829,5370,4
0,2404,3852,1
0,2592,794,1
0,6803,383,1
0,6458,2290,9
0,1577,4578,1
0,3666,3285,2
0,4154,3964,4
0,4511,6147,3
0,1052,5500,1
0,4505,4485,1
0,5536,5882,1
0,757,6658,3
0,6283,397,4
0,3459,4010,4
0,882,4148,1
0,6297,6129,1
0,1312,3811,1
0,2283,5584,2
0,2126,4073,19
0,4590,2947,1
0,4337,2682,6
0,389,2925,2
0,6086,1744,6
0,1795,6242,3
0,1577,3006,1
0,4630,5995,3
0,198,6787,4
0,5052,890,1
0,4586,1694,4
0,4983,4948,1
0,449,2088,1
0,6193,2812,4
0,3539,85,27
0,5535,6081,3
0,3854,2896,4
0,2508,2348,2
0,5241,6258,4
0,551,5088,11
0,2818,6814,1
0,5038,4026,1
0,2442,4835,3
0,4515,370,10
0,384,6976,1
0,3348,1713,5
0,1163,4828,4
0,192,6813,15
0,3452,4410,3
0,2577,50,5
0,3832,2739,1
0,2620,5000,7
0,4092,790,2
0,5342,2202,6
0,3119,1031,1
0,6121,6805,6
0,1433,5542,1
0,1918,5608,2
0,3806,1656,1
0,6869,4828,8
0,2546,3640,1
0,2320,1476,6
0,311,349,6
0,564,1479,4
0,783,6304,11
0,5461,1284,1
0,930,5574,1
0,6900,6268,3
0,3396,1520,1
0,4856,6016,1
0,5973,1283,1
0,4617,1858,1
0,4121,2886,4
0,6455,2920,4
0,3598,4906,10
0,3834,3942,1
0,2979,1303,3
0,4193,5973,3
0,145,1943,3
0,2087,5010,1
0,5786,582,3
0,2732,3714,5
0,3815,3495,2
0,6654,3084,1
0,4432,5360,7
0,5879,4685,5
0,2737,808,1
0,1841,399,7
0,6334,2092,2
0,5194,957,3
0,3597,4202,1
0,1052,254,1
0,2613,4953,2
0,2325,6006,2
0,6670,4296,4
0,6381,6471,1
0,6220,1996,3
0,5784,819,3
0,4725,6376,1
0,3739,6402,4
0,2123,6446,2
0,952,4110,1
0,4484,3824,1
0,287,4032,4
0,5203,1850,1
0,5312,5051,4
0,783,4553,5
0,1190,5360,4
0,5941,5360,1
0,3181,4137,1
0,3934,15,1
0,6169,808,3
0,6828,2708,3
0,2700,4691,1
0,4957,2979,1
0,311,3195,1
0,273,3875,1
0,256,4198,1
0,6640,1153,5
0,6062,4909,3
0,6164,5582,2
0,1226,400,2
0,712,3348,1
0,3203,5428,4
0,50,1744,1
0,4572,4553,1
0,5814,5360,14
0,3583,5018,2
0,665,6065,1
0,6836,4015,1
0,3581,6676,4
0,6161,2434,1
0,1665,5010,3
0,5149,6462,2
0,349,1810,2
0,6016,3466,5
0,2546,5673,5
0,3739,4408,2
0,3723,3436,5
0,1331,877,3
0,5051,3001,1
0,5199,6813,5
0,3925,3899,3
0,3723,5051,7
0,6057,6435,1
0,1379,539,4
0,4942,6488,6
0,504,4557,1
0,6704,4233,8
0,6569,6836,8
0,2885,4983,6
0,2465,1974,4
0,5283,5597,1
0,680,41,1
0,2390,2312,2
0,6869,3256,1
0,239,2055,3
0,4415,951,5
0,1650,3226,2
0,2802,4572,3
0,4295,1181,1
0,3291,6746,1
0,582,520,2
0,1868,1658,1
0,3806,3371,1
0,6534,558,3
0,4073,5327,1
0,6893,3466,5
0,6704,2535,4
0,1851,3074,3
0,1998,6927,3
0,6780,108,1
0,545,6570,7
0,4401,492,9
0,6949,962,1
0,213,2561,5
0,1818,5283,2
0,5886,2979,4
0,1935,3364,1
0,5941,789,1
0,1249,6193,1
0,6221,6891,2
0,1631,2949,1
0,3286,750,4
0,5529,782,8
0,6739,2455,6
0,413,2055,1
0,545,6456,7
0,2592,5110,8
0,3739,6677,1
0,6739,6511,6
0,3806,3863,1
0,1049,492,1
0,5359,3973,1
0,192,5709,5
0,1153,5053,1
0,1112,3627,6
0,4415,120,1
0,1577,2442,5
0,5858,2083,1
0,771,6259,1
0,6348,586,2
0,1357,2949,5
0,5605,3802,1
0,3549,5210,2
0,6613,728,2
0,6831,1535,2
0,3076,1160,6
0,2873,5841,1
0,3774,771,1
0,3029,5797,7
0,4617,69,10
0,4983,4935,6
0,6932,4619,1
0,1156,1949,6
0,5567,3593,3
0,4043,370,1
0,1257,6869,4
0,3529,1937,6
0,6946,2646,1
0,3826,1889,4
0,6627,940,6
0,1631,2384,1
0,160,1404,1
0,952,848,1
0,6180,2575,7
0,3532,6462,1
0,4267,5360,1
0,5576,4051,1
0,3013,437,1
0,2481,2703,3
0,1682,4898,5
0,4630,2644,1
0,4821,6989,1
0,5814,2124,4
0,1692,3300,1
0,2357,6320,5
0,3776,5538,2
0,4681,4829,1
0,4401,977,9
0,6029,489,2
0,6465,6057,3
0,6697,4921,4
0,3451,3031,3
0,3369,2282,4
0,1360,1337,2
0,4320,3446,2
0,2503,3318,4
0,3030,424,2
0,6894,4294,1
0,6626,747,3
0,1310,291,1
0,2329,3080,3
0,155,790,3
0,142,4450,4
0,1631,6697,1
0,1936,4800,1
0,6458,6994,9
0,1275,1898,2
0,4470,1719,1
0,6417,783,4
0,2603,3812,1
0,6128,880,4
0,6159,925,3
0,1190,5380,7
0,242,4406,2
0,3018,1263,2
0,4460,543,2
0,2802,2277,3
0,4329,2785,3
0,2736,2857,6
0,532,3144,7
0,4254,1450,3
0,3861,6005,1
0,3811,893,1
0,4515,6430,5
0,4488,5370,3
0,4978,4153,4
0,5071,978,2
0,4942,487,2
0,974,3367,1
0,3013,5576,1
0,5623,1155,2
0,6136,1627,1
0,2920,1890,2
0,6626,4546,1
0,6117,1388,7
0,1059,69,5
0,6217,4455,1
0,2839,925,3
0,732,2564,1
0,6263,666,2
0,1577,3846,1
0,5343,585,7
0,3155,1243,2
0,815,6906,1
0,6369,4419,6
0,349,5360,2
0,1360,2396,4
0,5348,6979,3
0,3354,2113,2
0,4429,2314,1
0,6132,2467,1
0,1181,3753,1
0,3079,6299,1
0,1097,1303,3
0,4893,1507,4
0,3027,3946,2
0,4003,5642,2
0,5496,5878,2
0,1914,1617,1
0,2519,2700,1
0,4878,242,6
0,6534,3045,1
0,3063,5914,3
0,3603,1106,1
0,389,1724,1
0,497,437,1
0,1017,296,4
0,919,1783,4
0,2357,815,2
0,4750,2127,3
0,2645,4485,1
0,3555,3126,1
0,4053,4743,1
0,5995,2360,1
0,6627,6995,3
0,1888,4980,1
0,1302,1835,4
0,1326,1257,1
0,5230,608,3
0,5018,721,1
0,3800,492,1
0,2243,6625,1
0,5142,2538,6
0,5941,6599,4
0,1889,4857,1
0,3018,1015,8
0,4734,3558,1
0,4804,2459,1
0,5460,2352,1
0,726,4731,1
0,6834,180,1
0,6116,679,8
0,4704,2438,1
0,6370,1936,3
0,4606,6138,1
0,4603,1080,2
0,1708,632,9
0,2923,3614,1
0,3929,521,12
0,5075,3034,2
0,5349,2949,1
0,2834,4689,3
0,6304,2856,1
0,6848,6813,5
0,1032,6081,3
0,4630,5172,2
0,5765,5995,2
0,3421,4553,1
0,1143,1369,3
0,2735,1168,5
0,6813,483,2
0,3076,2442,1
0,3713,2583,5
0,1052,2156,3
0,1577,5048,1
0,699,4847,1
0,6813,1758,1
0,6711,6088,1
0,5483,5394,4
0,4545,5521,4
0,373,703,7
0,577,6025,3
0,3583,1303,4
0,4210,1440,4
0,4978,4640,7
0,3556,3454,2
0,687,1159,9
0,1832,5902,3
0,1153,4088,2
0,3348,636,3
0,1467,216,4
0,5,1743,12
0,2575,4905,4
0,5331,3282,2
0,3817,558,3
0,5920,6443,5
0,1171,1740,3
0,3092,805,1
0,1804,5931,6
0,6942,1744,1
0,2337,4892,2
0,6727,3218,3
0,736,5018,3
0,2170,5560,1
0,1208,6722,1
0,4244,6777,1
0,164,4759,4
0,3076,5893,2
0,551,3904,26
0,192,4398,12
0,1965,6287,6
0,6287,3024,24
0,1432,2231,4
0,5912,920,7
0,236,202,3
0,3079,2380,7
0,4963,2358,4
0,2718,2396,1
0,6932,2445,10
0,1818,4828,5
0,1631,1621,5
0,4075,2218,1
0,5019,3037,2
0,6636,4419,8
0,5860,145,1
0,2263,4909,3
0,4193,2572,3
0,338,1103,1
0,1793,3949,1
0,2045,5798,4
0,5047,5805,6
0,6394,2332,1
0,536,5195,1
0,1052,3212,3
0,6749,3401,4
0,283,4378,7
0,2900,5582,3
0,3739,4539,4
0,650,5039,4
0,936,2994,2
0,6456,3289,5
0,1001,494,1
0,1631,2208,2
0,1631,876,2
0,3588,5932,3
0,5506,4572,1
0,6654,2949,6
0,4617,1024,7
0,5703,3064,7
0,5411,6071,1
0,4965,334,2
0,271,424,3
0,2583,4766,1
0,5011,5213,1
0,4638,133,6
0,6334,2233,3
0,5174,5462,1
0,1555,2591,2
0,5442,23,4
0,3730,6500,1
0,1300,4515,1
0,3988,6542,3
0,284,1744,6
0,4210,3522,4
0,3173,4994,5
0,2479,3466,3
0,1577,2059,1
0,2839,3309,3
0,3452,3765,4
0,5111,4103,2
0,385,3812,5
0,4369,3004,1
0,3303,3928,1
0,6522,148,1
0,6057,57,7
0,6014,6637,1
0,2143,668,1
0,1732,2585,2
0,1627,4505,7
0,4546,4400,3
0,847,4331,1
0,1708,5923,9
0,2164,5434,1
0,3903,585,4
0,3273,2312,1
0,3265,220,7
0,196,131,1
0,298,2551,1
0,6235,3874,3
0,2389,3031,7
0,2587,4450,2
0,2747,893,1
0,6570,2949,1
0,3556,2774,1
0,296,1628,5
0,3929,5152,12
0,6617,4619,2
0,4723,3909,1
0,157,6084,4
0,6051,4832,1
0,2117,6177,2
0,3197,2272,12
0,3545,401,1
0,6477,1196,2
0,3001,5300,1
0,757,3305,5
0,201,454,5
0,3714,846,1
0,598,4522,1
0,6248,3841,2
0,2912,383,1
0,1975,673,2
0,897,2653,3
0,1973,4214,1
0,1658,2708,3
0,3197,5789,2
0,3779,1113,1
0,4736,3349,1
0,4983,466,5
0,2088,2127,2
0,2762,240,1
0,284,6517,6
0,2873,2378,1
0,884,2822,1
0,6424,928,1
0,5719,5424,1
0,4290,939,1
0,856,4337,1
0,3029,2574,1
0,2841,3999,1
0,2449,4717,1
0,2095,168,4
0,3228,527,1
0,5282,3931,4
0,4260,256,4
0,252,1455,1
0,3796,4985,3
0,92,1158,1
0,778,104,3
0,132,6880,4
0,4780,389,4
0,1593,1770,1
0,4736,1470,4
0,6424,3074,1
0,4257,694,3
0,5578,5805,4
0,4786,6142,1
0,1581,3831,2
0,1779,4868,2
0,4848,1697,3
0,5246,2233,4
0,2698,5560,5
0,6382,2438,2
0,4942,4434,1
0,1691,570,1
0,3882,3373,1
0,1182,4996,3
0,6283,4857,2
0,628,3510,2
0,4532,3226,2
0,3691,710,1
0,1379,2536,7
0,6217,4362,4
0,3775,2332,8
0,6041,3844,2
0,997,6542,8
0,103,6080,1
0,4133,3327,3
0,6772,5457,1
0,6241,615,1
0,2900,5797,3
0,5476,6355,2
0,533,6368,1
0,1153,4725,1
0,6942,4222,1
0,746,4294,2
0,4228,3631,1
0,592,5647,4
0,2640,3074,2
0,329,989,1
0,1577,1761,1
0,1627,4485,1
0,3739,6812,3
0,4896,1896,1
0,5476,585,1
0,5992,1022,1
0,192,990,2
0,6013,4960,1
0,2698,1692,4
0,242,6413,1
0,4912,291,5
0,3668,1172,1
0,1888,2909,1
0,585,4222,1
0,3957,2614,1
0,6722,6606,3
0,4638,4165,6
0,57,2530,5
0,2714,5743,1
0,5871,3248,7
0,1653,2420,2
0,5499,675,1
0,3014,537,2
0,6610,6004,2
0,5507,2251,2
0,496,4032,1
0,2877,2920,9
0,5669,3547,2
0,6117,3678,10
0,192,2548,5
0,282,3567,5
0,4068,6776,12
0,838,6147,2
0,1909,1250,4
0,2361,4302,2
0,6569,452,2
0,5917,4130,2
0,1586,3811,1
0,4580,5343,1
0,3643,2420,1
0,5442,1203,4
0,590,2644,1
0,4663,920,6
0,6477,2289,2
0,4450,4540,1
0,5914,978,1
0,2109,3603,1
0,325,3864,6
0,4234,6926,5
0,811,2393,1
0,532,3392,2
0,2546,1692,5
0,3811,2272,6
0,4999,4915,2
0,5719,2944,1
0,1697,6880,3
0,192,2530,1
0,385,2367,4
0,2546,370,1
0,1438,6902,3
0,449,2590,1
0,6531,887,4
0,3392,2449,2
0,2054,4905,6
0,1017,4222,1
0,6892,224,4
0,1786,2644,1
0,383,6548,1
0,3861,5878,3
0,4828,383,4
0,4700,85,1
0,5786,5731,4
0,2816,5891,3
0,4535,6420,2
0,1755,209,7
0,6813,2590,1
0,585,641,1
0,6178,3126,1
0,1329,4394,9
0,3963,2591,1
0,2029,4725,1
0,5202,6534,1
0,6506,1276,3
0,2988,5794,7
0,1056,4428,5
0,3803,2115,1
0,1854,1530,4
0,224,5124,1
0,5865,6103,2
0,4515,2511,6
0,6324,3654,5
0,4743,3572,2
0,937,2035,4
0,2631,4528,1
0,6436,391,2
0,804,6813,4
0,4052,6178,5
0,3556,2782,5
0,5042,6859,2
0,2979,2698,1
0,3806,2698,1
0,6640,3684,8
0,5536,4110,1
0,142,1268,1
0,2888,5202,1
0,3652,6268,6
0,1322,4388,1
0,3527,6542,3
0,545,1631,7
0,5525,5157,4
0,5957,11,7
0,3175,632,1
0,6775,6556,2
0,3359,6862,11
0,5647,5230,3
0,2163,5063,1
0,2476,1050,1
0,6402,5360,3
0,4679,6210,3
0,5258,1374,1
0,4682,1619,1
0,3583,1097,3
0,856,528,1
0,192,4890,3
0,4810,4137,2
0,1965,1890,6
0,4942,4378,1
0,3291,5750,1
0,1059,6368,5
0,3861,1890,1
0,6917,566,1
0,4788,2314,3
0,6413,6214,2
0,811,4228,6
0,3474,296,4
0,3241,5359,3
0,2442,3779,1
0,256,6373,1
0,78,1675,3
0,5498,5536,1
0,1198,6619,1
0,3065,3203,1
0,4654,2365,8
0,6531,4233,1
0,5042,4222,1
0,5246,543,5
0,6243,1380,3
0,4324,1111,4
0,160,4078,1
0,1577,3280,1
0,2481,657,1
0,1631,1392,2
0,3076,4835,3
0,4704,6291,1
0,4468,4274,1
0,3135,2127,5
0,665,104,6
0,2592,6856,3
0,2252,700,2
0,4358,6223,1
0,5506,1639,1
0,6263,6659,1
0,5175,6182,1
0,2831,376,1
0,345,5467,3
0,1851,127,1
0,6423,2833,1
0,4432,5814,4
0,5369,6869,1
0,6136,1496,2
0,2442,5750,5
0,5162,585,4
0,5128,585,4
0,268,3610,1
0,2400,5050,1
0,5224,6089,2
